RHEA_ID	DIRECTION	MASTER_ID	ID
17665	UN	17665	Q6AFG6
17665	UN	17665	Q6ARJ9
17665	UN	17665	Q6D7M7
17665	UN	17665	Q6F8H3
17665	UN	17665	Q6FZQ9
17665	UN	17665	Q6G3I3
17665	UN	17665	Q6KZK7
17665	UN	17665	Q6L1M2
17665	UN	17665	Q6LN88
17665	UN	17665	Q6MPS6
17665	UN	17665	Q6N514
17665	UN	17665	Q6NG87
17665	UN	17665	Q72DM3
17665	UN	17665	Q72GV2
17665	UN	17665	Q72QP1
17665	UN	17665	Q73GE2
17665	UN	17665	Q73YJ7
17665	UN	17665	Q74AE2
17665	UN	17665	Q7MN16
17665	UN	17665	Q7MUY1
17665	UN	17665	Q7N766
17665	UN	17665	Q7ND22
17665	UN	17665	Q7NTG0
17665	UN	17665	Q7U8F2
17665	UN	17665	Q7UDD0
17665	UN	17665	Q7V2R8
17665	UN	17665	Q7V8V9
17665	UN	17665	Q7VDH8
17665	UN	17665	Q7VEN4
17665	UN	17665	Q7VKB0
17665	UN	17665	Q7W0K9
17665	UN	17665	Q7W223
17665	UN	17665	Q7WR01
17665	UN	17665	Q818P0
17665	UN	17665	Q81M24
17665	UN	17665	Q82AP6
17665	UN	17665	Q82UJ6
17665	UN	17665	Q83C64
17665	UN	17665	Q83G63
17665	UN	17665	Q83I07
17665	UN	17665	Q87DZ8
17665	UN	17665	Q87RR0
17665	UN	17665	Q87VW6
17665	UN	17665	Q88DM4
17665	UN	17665	Q89AL8
17665	UN	17665	Q89JM6
17665	UN	17665	Q8A8S8
17665	UN	17665	Q8CK04
17665	UN	17665	Q8D326
17665	UN	17665	Q8DFD2
17665	UN	17665	Q8DKM7
17665	UN	17665	Q8EHQ5
17665	UN	17665	Q8ERL9
17665	UN	17665	Q8F5F1
17665	UN	17665	Q8FNP5
17665	UN	17665	Q8FW72
17665	UN	17665	Q8K9Q3
17665	UN	17665	Q8NNJ1
17665	UN	17665	Q8P589
17665	UN	17665	Q8PPL9
17665	UN	17665	Q8R9E0
17665	UN	17665	Q8UF44
17665	UN	17665	Q8Y2L2
17665	UN	17665	Q8YC54
17665	UN	17665	Q8YSA4
17665	UN	17665	Q8Z8I2
17665	UN	17665	Q8ZDG9
17665	UN	17665	Q8ZR03
17665	UN	17665	Q8ZUR4
17665	UN	17665	Q92FX0
17665	UN	17665	Q92QD5
17665	UN	17665	Q948J9
17665	UN	17665	Q98KT0
17665	UN	17665	Q9A6B8
17665	UN	17665	Q9D009
17665	UN	17665	Q9JUC7
17665	UN	17665	Q9JZA4
17665	UN	17665	Q9K938
17665	UN	17665	Q9KTF8
17665	UN	17665	Q9PDV9
17665	UN	17665	Q9RWA5
17665	UN	17665	Q9SXP7
17665	UN	17665	Q9VN27
17665	UN	17665	Q9X6V9
17665	UN	17665	Q9X6X4
17665	UN	17665	Q9ZC91
17666	LR	17665	A6NK58
17666	LR	17665	Q0VFH3
17666	LR	17665	Q29R99
17666	LR	17665	Q9D009
17673	UN	17673	A0A3Q7HYF0
17673	UN	17673	M9Z1G5
17674	LR	17673	A0A3Q7HYF0
17674	LR	17673	M9Z1G5
17681	UN	17681	P28811
17681	UN	17681	P29266
17681	UN	17681	P31937
17681	UN	17681	P32185
17681	UN	17681	P63936
17681	UN	17681	P86199
17681	UN	17681	P9WNY4
17681	UN	17681	P9WNY5
17681	UN	17681	Q2HJD7
17681	UN	17681	Q54CX6
17681	UN	17681	Q5R5E7
17681	UN	17681	Q949M8
17681	UN	17681	Q99L13
17681	UN	17681	Q9C991
17681	UN	17681	Q9SUC0
17681	UN	17681	Q9SZE1
17681	UN	17681	Q9V8M5
17681	UN	17681	Q9XTI0
17689	UN	17689	Q8BGL3
17690	LR	17689	Q8BGL3
17697	UN	17697	P45741
17709	UN	17709	Q2KIQ4
17709	UN	17709	Q499N4
17709	UN	17709	Q55500
17709	UN	17709	Q66JT7
17709	UN	17709	Q96H96
17710	LR	17709	Q2KIQ4
17710	LR	17709	Q499N4
17710	LR	17709	Q66JT7
17710	LR	17709	Q96H96
17713	UN	17713	B1NF18
17717	UN	17717	P07250
17717	UN	17717	Q9US14
17718	LR	17717	P07250
17718	LR	17717	Q9US14
17721	UN	17721	A0AAD6J5T3
17721	UN	17721	B1WC61
17721	UN	17721	B3DMA2
17721	UN	17721	O53666
17721	UN	17721	P15650
17721	UN	17721	P28330
17721	UN	17721	P45953
17721	UN	17721	P48818
17721	UN	17721	P49748
17721	UN	17721	P50544
17721	UN	17721	P51174
17721	UN	17721	P79274
17721	UN	17721	Q3L887
17721	UN	17721	Q47146
17721	UN	17721	Q5R778
17721	UN	17721	Q5ZHT1
17721	UN	17721	Q60HI0
17721	UN	17721	Q709F0
17721	UN	17721	Q80XL6
17721	UN	17721	Q8HXY7
17721	UN	17721	Q8JZN5
17721	UN	17721	Q8X7R2
17721	UN	17721	Q8Z937
17721	UN	17721	Q8ZBY6
17721	UN	17721	Q8ZRJ7
17721	UN	17721	Q9H845
17722	LR	17721	A0AAD6J5T3
17722	LR	17721	B1WC61
17722	LR	17721	B3DMA2
17722	LR	17721	P15650
17722	LR	17721	P28330
17722	LR	17721	P45953
17722	LR	17721	P48818
17722	LR	17721	P49748
17722	LR	17721	P50544
17722	LR	17721	P51174
17722	LR	17721	P79274
17722	LR	17721	Q5R778
17722	LR	17721	Q5ZHT1
17722	LR	17721	Q60HI0
17722	LR	17721	Q709F0
17722	LR	17721	Q80XL6
17722	LR	17721	Q8HXY7
17722	LR	17721	Q8JZN5
17722	LR	17721	Q9H845
17725	UN	17725	H8F0D6
17725	UN	17725	O06582
17725	UN	17725	P74840
17725	UN	17725	P77243
17725	UN	17725	Q12428
17725	UN	17725	Q54IJ0
17725	UN	17725	Q6C354
17725	UN	17725	Q8NSH9
17725	UN	17725	Q8NSL3
17725	UN	17725	Q8X693
17725	UN	17725	Q8Z903
17725	UN	17725	Q937N6
17729	UN	17729	O70536
17729	UN	17729	O75908
17729	UN	17729	O77759
17729	UN	17729	O77760
17729	UN	17729	O77761
17729	UN	17729	O88908
17729	UN	17729	P35610
17729	UN	17729	Q60457
17729	UN	17729	Q61263
17729	UN	17729	Q7TQM4
17730	LR	17729	O70536
17730	LR	17729	O75908
17730	LR	17729	O77759
17730	LR	17729	O77760
17730	LR	17729	O77761
17730	LR	17729	O88908
17730	LR	17729	P35610
17730	LR	17729	Q60457
17730	LR	17729	Q61263
17730	LR	17729	Q7TQM4
17737	UN	17737	A0B999
17737	UN	17737	A0K2D5
17737	UN	17737	A0KEX8
17737	UN	17737	A0KR69
17737	UN	17737	A0L3K8
17737	UN	17737	A0LLU7
17737	UN	17737	A0RIV1
17737	UN	17737	A1ABM9
17737	UN	17737	A1AGH3
17737	UN	17737	A1ARJ6
17737	UN	17737	A1AW87
17737	UN	17737	A1B5V3
17737	UN	17737	A1BED6
17737	UN	17737	A1CP85
17737	UN	17737	A1D244
17737	UN	17737	A1JRY4
17737	UN	17737	A1K3B9
17737	UN	17737	A1KVS6
17737	UN	17737	A1RDZ0
17737	UN	17737	A1RVD2
17737	UN	17737	A1S1K8
17737	UN	17737	A1SR30
17737	UN	17737	A1TKF1
17737	UN	17737	A1TWN6
17737	UN	17737	A1UQU2
17737	UN	17737	A1WBZ2
17737	UN	17737	A1WJY8
17737	UN	17737	A1WVW8
17737	UN	17737	A2BTT7
17737	UN	17737	A2BZ92
17737	UN	17737	A2RMH6
17737	UN	17737	A2SKR5
17737	UN	17737	A3CNV8
17737	UN	17737	A3CYL3
17737	UN	17737	A3LSZ2
17737	UN	17737	A3M9B2
17737	UN	17737	A3N1E3
17737	UN	17737	A3PFJ4
17737	UN	17737	A3PNT1
17737	UN	17737	A4G8N3
17737	UN	17737	A4J3A0
17737	UN	17737	A4RD09
17737	UN	17737	A4SDK2
17737	UN	17737	A4ST49
17737	UN	17737	A4TH28
17737	UN	17737	A4VFI4
17737	UN	17737	A4VVS8
17737	UN	17737	A4W235
17737	UN	17737	A4WF90
17737	UN	17737	A4WVZ4
17737	UN	17737	A4XID4
17737	UN	17737	A4XNB9
17737	UN	17737	A4Y1D5
17737	UN	17737	A5CWY3
17737	UN	17737	A5F4C3
17737	UN	17737	A5FRZ5
17737	UN	17737	A5G270
17737	UN	17737	A5H2P4
17737	UN	17737	A5H2Q8
17737	UN	17737	A5I4X1
17737	UN	17737	A5IHY1
17737	UN	17737	A5IK72
17737	UN	17737	A5ITC3
17737	UN	17737	A5UE78
17737	UN	17737	A5UHE8
17737	UN	17737	A5UMF6
17737	UN	17737	A5VT27
17737	UN	17737	A6M251
17737	UN	17737	A6QHD8
17737	UN	17737	A6R8Q8
17737	UN	17737	A6T2A5
17737	UN	17737	A6TM69
17737	UN	17737	A6U268
17737	UN	17737	A6UEF5
17737	UN	17737	A6UNU0
17737	UN	17737	A6UU64
17737	UN	17737	A6UX87
17737	UN	17737	A6VFM7
17737	UN	17737	A6VL68
17737	UN	17737	A6WHB9
17737	UN	17737	A6ZY89
17737	UN	17737	A7F7H0
17737	UN	17737	A7FNJ7
17737	UN	17737	A7FWA9
17737	UN	17737	A7GGC7
17737	UN	17737	A7GT28
17737	UN	17737	A7H6S7
17737	UN	17737	A7HSJ1
17737	UN	17737	A7MPE1
17737	UN	17737	A7N127
17737	UN	17737	A7X302
17737	UN	17737	A7ZMF7
17737	UN	17737	A7ZSH0
17737	UN	17737	A8A0N8
17737	UN	17737	A8A586
17737	UN	17737	A8A8Z7
17737	UN	17737	A8AQH6
17737	UN	17737	A8AXZ5
17737	UN	17737	A8G7L0
17737	UN	17737	A8GKG0
17737	UN	17737	A8GYI2
17737	UN	17737	A8IFY6
17737	UN	17737	A8LPB8
17737	UN	17737	A8MCY4
17737	UN	17737	A8MEE1
17737	UN	17737	A8NMB4
17737	UN	17737	A8QCB2
17737	UN	17737	A8Z4D5
17737	UN	17737	A9A233
17737	UN	17737	A9AB08
17737	UN	17737	A9I1U7
17737	UN	17737	A9IKY5
17737	UN	17737	A9KBC1
17737	UN	17737	A9KUB0
17737	UN	17737	A9M2N2
17737	UN	17737	A9M9Q4
17737	UN	17737	A9N158
17737	UN	17737	A9NBH0
17737	UN	17737	A9R934
17737	UN	17737	A9VHW1
17737	UN	17737	B0BQ79
17737	UN	17737	B0CJG9
17737	UN	17737	B0D6H2
17737	UN	17737	B0JPM6
17737	UN	17737	B0R386
17737	UN	17737	B0RXX4
17737	UN	17737	B0TLD8
17737	UN	17737	B0U410
17737	UN	17737	B0UWV8
17737	UN	17737	B0V707
17737	UN	17737	B0VQB5
17737	UN	17737	B0XRM8
17737	UN	17737	B1HUI4
17737	UN	17737	B1ICH7
17737	UN	17737	B1IQ18
17737	UN	17737	B1IQ64
17737	UN	17737	B1JJI3
17737	UN	17737	B1KD01
17737	UN	17737	B1KX91
17737	UN	17737	B1L9E4
17737	UN	17737	B1LE44
17737	UN	17737	B1LGN8
17737	UN	17737	B1M3B2
17737	UN	17737	B1WUG7
17737	UN	17737	B1X6D4
17737	UN	17737	B1XG00
17737	UN	17737	B1Y4W6
17737	UN	17737	B1YD57
17737	UN	17737	B1YKR3
17737	UN	17737	B2B223
17737	UN	17737	B2FMH7
17737	UN	17737	B2HZQ2
17737	UN	17737	B2I7C8
17737	UN	17737	B2IQJ4
17737	UN	17737	B2K4Z9
17737	UN	17737	B2S968
17737	UN	17737	B2U2J6
17737	UN	17737	B2U2P9
17737	UN	17737	B2VK88
17737	UN	17737	B3EEM6
17737	UN	17737	B3ELA4
17737	UN	17737	B3GY26
17737	UN	17737	B3LGE9
17737	UN	17737	B3PGZ3
17737	UN	17737	B3PVT4
17737	UN	17737	B3Q7T8
17737	UN	17737	B3R6S4
17737	UN	17737	B4F1M1
17737	UN	17737	B4RBF7
17737	UN	17737	B4S253
17737	UN	17737	B4S9K2
17737	UN	17737	B4SD14
17737	UN	17737	B4SMU6
17737	UN	17737	B4T4Q4
17737	UN	17737	B4TGJ7
17737	UN	17737	B4TJX2
17737	UN	17737	B4TUS3
17737	UN	17737	B4TXA5
17737	UN	17737	B4U4B1
17737	UN	17737	B4ULJ2
17737	UN	17737	B5BGU8
17737	UN	17737	B5E5N4
17737	UN	17737	B5EH68
17737	UN	17737	B5F7D6
17737	UN	17737	B5FCV8
17737	UN	17737	B5FIX4
17737	UN	17737	B5FJ81
17737	UN	17737	B5QVU2
17737	UN	17737	B5R1D8
17737	UN	17737	B5R7P7
17737	UN	17737	B5RAU7
17737	UN	17737	B5XMF0
17737	UN	17737	B5YE16
17737	UN	17737	B5YJ55
17737	UN	17737	B5YPX9
17737	UN	17737	B5YT01
17737	UN	17737	B5Z8P5
17737	UN	17737	B6EP29
17737	UN	17737	B6HAA7
17737	UN	17737	B6I1Z5
17737	UN	17737	B6IBD2
17737	UN	17737	B6J3J2
17737	UN	17737	B6J4B0
17737	UN	17737	B6JIM2
17737	UN	17737	B6JN89
17737	UN	17737	B6JVD0
17737	UN	17737	B6QCA7
17737	UN	17737	B6QWH9
17737	UN	17737	B7GVX2
17737	UN	17737	B7HCW1
17737	UN	17737	B7HPN3
17737	UN	17737	B7IA68
17737	UN	17737	B7IYI7
17737	UN	17737	B7JNW6
17737	UN	17737	B7KFV3
17737	UN	17737	B7L5P4
17737	UN	17737	B7LHX9
17737	UN	17737	B7M0P8
17737	UN	17737	B7M0Y7
17737	UN	17737	B7MAQ2
17737	UN	17737	B7MC45
17737	UN	17737	B7MVG8
17737	UN	17737	B7N0S2
17737	UN	17737	B7N528
17737	UN	17737	B7NDQ3
17737	UN	17737	B7NLK0
17737	UN	17737	B7NTU4
17737	UN	17737	B7UK05
17737	UN	17737	B7US31
17737	UN	17737	B7VMW2
17737	UN	17737	B8D2C6
17737	UN	17737	B8D818
17737	UN	17737	B8D9R6
17737	UN	17737	B8E257
17737	UN	17737	B8E3K9
17737	UN	17737	B8EM72
17737	UN	17737	B8F634
17737	UN	17737	B8GTG2
17737	UN	17737	B8GWW0
17737	UN	17737	B8H806
17737	UN	17737	B8J8W8
17737	UN	17737	B8M0U4
17737	UN	17737	B8N4Q9
17737	UN	17737	B8ZKM5
17737	UN	17737	B9DNI9
17737	UN	17737	B9DV19
17737	UN	17737	B9E6Y4
17737	UN	17737	B9IYA1
17737	UN	17737	B9JG24
17737	UN	17737	B9KBV5
17737	UN	17737	B9KPV7
17737	UN	17737	B9LSZ3
17737	UN	17737	B9MFP8
17737	UN	17737	B9MKW9
17737	UN	17737	B9WFG1
17737	UN	17737	C0MHD5
17737	UN	17737	C0NL63
17737	UN	17737	C0RFV7
17737	UN	17737	C0S433
17737	UN	17737	C0ZB07
17737	UN	17737	C1C7X7
17737	UN	17737	C1CEW5
17737	UN	17737	C1CL85
17737	UN	17737	C1CQX9
17737	UN	17737	C1D8R7
17737	UN	17737	C1ESM8
17737	UN	17737	C1FSW2
17737	UN	17737	C1FYJ9
17737	UN	17737	C1H8L1
17737	UN	17737	C3L127
17737	UN	17737	C3L5T8
17737	UN	17737	C3LPC9
17737	UN	17737	C3MB73
17737	UN	17737	C3MRB8
17737	UN	17737	C3MXK7
17737	UN	17737	C3MZF3
17737	UN	17737	C3N7H5
17737	UN	17737	C3NG01
17737	UN	17737	C4JYG6
17737	UN	17737	C4KIN3
17737	UN	17737	C4L3U2
17737	UN	17737	C4L7Z1
17737	UN	17737	C4R4R8
17737	UN	17737	C4Y9D5
17737	UN	17737	C4ZUD6
17737	UN	17737	C4ZYF4
17737	UN	17737	C5BF12
17737	UN	17737	C5D4W2
17737	UN	17737	C5DN02
17737	UN	17737	C5DVG6
17737	UN	17737	C5FQ73
17737	UN	17737	C5G8R4
17737	UN	17737	C5JKE6
17737	UN	17737	C5M1X2
17737	UN	17737	C5PA86
17737	UN	17737	C6BUS3
17737	UN	17737	C6DFR0
17737	UN	17737	C6E5S6
17737	UN	17737	C6HCG7
17737	UN	17737	C7GIN5
17737	UN	17737	C7YZ74
17737	UN	17737	C8Z543
17737	UN	17737	C9SE96
17737	UN	17737	D1ZA70
17737	UN	17737	O26344
17737	UN	17737	O27957
17737	UN	17737	O67049
17737	UN	17737	O84375
17737	UN	17737	P07547
17737	UN	17737	P08566
17737	UN	17737	P0A6D5
17737	UN	17737	P0A6D6
17737	UN	17737	P0C2L9
17737	UN	17737	P0CM22
17737	UN	17737	P0CM23
17737	UN	17737	P0CZ76
17737	UN	17737	P0CZ77
17737	UN	17737	P15770
17737	UN	17737	P43876
17737	UN	17737	P43904
17737	UN	17737	P44774
17737	UN	17737	P46240
17737	UN	17737	P54374
17737	UN	17737	P56119
17737	UN	17737	P56961
17737	UN	17737	P56991
17737	UN	17737	P56992
17737	UN	17737	P57932
17737	UN	17737	P59414
17737	UN	17737	P63593
17737	UN	17737	P63594
17737	UN	17737	P63595
17737	UN	17737	P63596
17737	UN	17737	P63597
17737	UN	17737	P74591
17737	UN	17737	P95337
17737	UN	17737	P95340
17737	UN	17737	P95361
17737	UN	17737	P95368
17737	UN	17737	P95389
17737	UN	17737	P95399
17737	UN	17737	P95400
17737	UN	17737	Q02XB7
17737	UN	17737	Q03LH5
17737	UN	17737	Q04JX1
17737	UN	17737	Q04QM3
17737	UN	17737	Q054A8
17737	UN	17737	Q057D3
17737	UN	17737	Q08A18
17737	UN	17737	Q0A4S2
17737	UN	17737	Q0AIP9
17737	UN	17737	Q0AKD6
17737	UN	17737	Q0AZJ6
17737	UN	17737	Q0C6A6
17737	UN	17737	Q0D0F3
17737	UN	17737	Q0HP98
17737	UN	17737	Q0I0R4
17737	UN	17737	Q0I1B7
17737	UN	17737	Q0K6Y5
17737	UN	17737	Q0SV31
17737	UN	17737	Q0T020
17737	UN	17737	Q0T479
17737	UN	17737	Q0TCI0
17737	UN	17737	Q0THD7
17737	UN	17737	Q0TT95
17737	UN	17737	Q0V3H0
17737	UN	17737	Q0VTD6
17737	UN	17737	Q0W4U3
17737	UN	17737	Q11CM4
17737	UN	17737	Q12659
17737	UN	17737	Q12T95
17737	UN	17737	Q12UJ9
17737	UN	17737	Q131U9
17737	UN	17737	Q15ZX4
17737	UN	17737	Q16CZ0
17737	UN	17737	Q17Z34
17737	UN	17737	Q18KS0
17737	UN	17737	Q1AWA3
17737	UN	17737	Q1C2Y4
17737	UN	17737	Q1CCY1
17737	UN	17737	Q1CS13
17737	UN	17737	Q1GCM4
17737	UN	17737	Q1GP77
17737	UN	17737	Q1GYH7
17737	UN	17737	Q1J5M4
17737	UN	17737	Q1JAN3
17737	UN	17737	Q1JFS6
17737	UN	17737	Q1JKT5
17737	UN	17737	Q1QEG9
17737	UN	17737	Q1QP91
17737	UN	17737	Q1QTK0
17737	UN	17737	Q1R651
17737	UN	17737	Q1RBA4
17737	UN	17737	Q20YZ3
17737	UN	17737	Q21PT9
17737	UN	17737	Q24UV9
17737	UN	17737	Q28VZ9
17737	UN	17737	Q2FGC8
17737	UN	17737	Q2FXY1
17737	UN	17737	Q2IMC7
17737	UN	17737	Q2J0J8
17737	UN	17737	Q2JMQ3
17737	UN	17737	Q2JRC6
17737	UN	17737	Q2KE99
17737	UN	17737	Q2KUU3
17737	UN	17737	Q2NGK8
17737	UN	17737	Q2NQQ8
17737	UN	17737	Q2P8K0
17737	UN	17737	Q2RI72
17737	UN	17737	Q2RN88
17737	UN	17737	Q2S0A0
17737	UN	17737	Q2SQW5
17737	UN	17737	Q2UCP6
17737	UN	17737	Q2VYH4
17737	UN	17737	Q2YBM5
17737	UN	17737	Q2YR04
17737	UN	17737	Q2YT32
17737	UN	17737	Q30VD9
17737	UN	17737	Q317T6
17737	UN	17737	Q31JC4
17737	UN	17737	Q31VZ5
17737	UN	17737	Q32B68
17737	UN	17737	Q32GE1
17737	UN	17737	Q38X88
17737	UN	17737	Q39VU8
17737	UN	17737	Q3AEF5
17737	UN	17737	Q3AQX0
17737	UN	17737	Q3BN06
17737	UN	17737	Q3IDI6
17737	UN	17737	Q3ITN9
17737	UN	17737	Q3IYG9
17737	UN	17737	Q3J818
17737	UN	17737	Q3M8H2
17737	UN	17737	Q3SFZ9
17737	UN	17737	Q3SNB4
17737	UN	17737	Q3YWX7
17737	UN	17737	Q3Z246
17737	UN	17737	Q3Z990
17737	UN	17737	Q3ZZN3
17737	UN	17737	Q44607
17737	UN	17737	Q46DZ6
17737	UN	17737	Q46XB7
17737	UN	17737	Q478U6
17737	UN	17737	Q48AV5
17737	UN	17737	Q48S56
17737	UN	17737	Q493H9
17737	UN	17737	Q49Y37
17737	UN	17737	Q4FNS5
17737	UN	17737	Q4FVE5
17737	UN	17737	Q4JC75
17737	UN	17737	Q4L6U7
17737	UN	17737	Q4P8F6
17737	UN	17737	Q4QMR1
17737	UN	17737	Q4UPE3
17737	UN	17737	Q4WS76
17737	UN	17737	Q56S04
17737	UN	17737	Q57AI9
17737	UN	17737	Q57J69
17737	UN	17737	Q57PS7
17737	UN	17737	Q58484
17737	UN	17737	Q5AME2
17737	UN	17737	Q5E1R6
17737	UN	17737	Q5F6F7
17737	UN	17737	Q5FPK1
17737	UN	17737	Q5HFG5
17737	UN	17737	Q5HNV1
17737	UN	17737	Q5JFT1
17737	UN	17737	Q5KWX7
17737	UN	17737	Q5P6J9
17737	UN	17737	Q5PIS9
17737	UN	17737	Q5QXJ3
17737	UN	17737	Q5SJF8
17737	UN	17737	Q5V450
17737	UN	17737	Q5WHI2
17737	UN	17737	Q5WT02
17737	UN	17737	Q5X189
17737	UN	17737	Q5XAV7
17737	UN	17737	Q5XNP0
17737	UN	17737	Q5ZRS2
17737	UN	17737	Q603L1
17737	UN	17737	Q634K8
17737	UN	17737	Q65H34
17737	UN	17737	Q664V9
17737	UN	17737	Q67N06
17737	UN	17737	Q6C1X5
17737	UN	17737	Q6CJC4
17737	UN	17737	Q6D006
17737	UN	17737	Q6FEZ7
17737	UN	17737	Q6FIV4
17737	UN	17737	Q6G1B5
17737	UN	17737	Q6G5A9
17737	UN	17737	Q6G8X2
17737	UN	17737	Q6GGA5
17737	UN	17737	Q6HDI8
17737	UN	17737	Q6LLK1
17737	UN	17737	Q6LYQ2
17737	UN	17737	Q6N1S9
17737	UN	17737	Q723F9
17737	UN	17737	Q72JT0
17737	UN	17737	Q72N87
17737	UN	17737	Q730K1
17737	UN	17737	Q74D29
17737	UN	17737	Q74ZZ1
17737	UN	17737	Q7MGL5
17737	UN	17737	Q7MYI6
17737	UN	17737	Q7NS40
17737	UN	17737	Q7UZG2
17737	UN	17737	Q7VGS3
17737	UN	17737	Q7VNS2
17737	UN	17737	Q7VQB8
17737	UN	17737	Q7VUS1
17737	UN	17737	Q7W3V3
17737	UN	17737	Q7WF83
17737	UN	17737	Q818D0
17737	UN	17737	Q82M83
17737	UN	17737	Q82U74
17737	UN	17737	Q83FD0
17737	UN	17737	Q83PZ3
17737	UN	17737	Q83RA2
17737	UN	17737	Q87BC5
17737	UN	17737	Q87KE4
17737	UN	17737	Q8CP09
17737	UN	17737	Q8DDD4
17737	UN	17737	Q8DLA6
17737	UN	17737	Q8DUW3
17737	UN	17737	Q8EKQ0
17737	UN	17737	Q8EPU9
17737	UN	17737	Q8F8C0
17737	UN	17737	Q8FD18
17737	UN	17737	Q8FY21
17737	UN	17737	Q8J294
17737	UN	17737	Q8KBH8
17737	UN	17737	Q8NWA1
17737	UN	17737	Q8P031
17737	UN	17737	Q8P3W6
17737	UN	17737	Q8PFE9
17737	UN	17737	Q8PXE6
17737	UN	17737	Q8RAG2
17737	UN	17737	Q8THC3
17737	UN	17737	Q8TZ24
17737	UN	17737	Q8U0A6
17737	UN	17737	Q8UJC5
17737	UN	17737	Q8X071
17737	UN	17737	Q8X5Y4
17737	UN	17737	Q8X8F9
17737	UN	17737	Q8XMI8
17737	UN	17737	Q8Y9N5
17737	UN	17737	Q8YE20
17737	UN	17737	Q8YVC1
17737	UN	17737	Q8Z1W5
17737	UN	17737	Q8ZJ74
17737	UN	17737	Q8ZLN1
17737	UN	17737	Q8ZPR4
17737	UN	17737	Q8ZW89
17737	UN	17737	Q92EG7
17737	UN	17737	Q92TF0
17737	UN	17737	Q96Y95
17737	UN	17737	Q978S5
17737	UN	17737	Q980I8
17737	UN	17737	Q98DY3
17737	UN	17737	Q9AC57
17737	UN	17737	Q9CES7
17737	UN	17737	Q9HLE4
17737	UN	17737	Q9HS68
17737	UN	17737	Q9KD93
17737	UN	17737	Q9KVT3
17737	UN	17737	Q9P7R0
17737	UN	17737	Q9PFN3
17737	UN	17737	Q9SQT8
17737	UN	17737	Q9V1H7
17737	UN	17737	Q9WYI1
17737	UN	17737	Q9YEK4
17737	UN	17737	Q9Z6M4
17737	UN	17737	Q9ZJX8
17739	RL	17737	Q9SQT8
17741	UN	17741	A1ABM9
17741	UN	17741	A4QB65
17741	UN	17741	A7ZMF7
17741	UN	17741	A8A0N8
17741	UN	17741	A9N158
17741	UN	17741	B1IQ64
17741	UN	17741	B1LE44
17741	UN	17741	B1XG00
17741	UN	17741	B2U2J6
17741	UN	17741	B4T4Q4
17741	UN	17741	B4TGJ7
17741	UN	17741	B4TUS3
17741	UN	17741	B5F7D6
17741	UN	17741	B5FJ81
17741	UN	17741	B5QVU2
17741	UN	17741	B5RAU7
17741	UN	17741	B5YPX9
17741	UN	17741	B6IBD2
17741	UN	17741	B7L5P4
17741	UN	17741	B7M0P8
17741	UN	17741	B7MAQ2
17741	UN	17741	B7MVG8
17741	UN	17741	B7N528
17741	UN	17741	B7NTU4
17741	UN	17741	B7US31
17741	UN	17741	C4ZYF4
17741	UN	17741	P0A6D5
17741	UN	17741	P0A6D6
17741	UN	17741	P0C2L9
17741	UN	17741	Q0T479
17741	UN	17741	Q0THD7
17741	UN	17741	Q1RBA4
17741	UN	17741	Q32GE1
17741	UN	17741	Q3Z246
17741	UN	17741	Q57PS7
17741	UN	17741	Q83RA2
17741	UN	17741	Q8FSF0
17741	UN	17741	Q8X5Y4
17741	UN	17741	Q8ZPR4
17741	UN	17741	Q9X5C9
17745	UN	17745	O60512
17745	UN	17745	O60513
17745	UN	17745	O60909
17745	UN	17745	P08037
17745	UN	17745	P15291
17745	UN	17745	P15535
17745	UN	17745	P80225
17745	UN	17745	Q5EA87
17745	UN	17745	Q5NVN3
17745	UN	17745	Q66HH1
17745	UN	17745	Q6P768
17745	UN	17745	Q80WN7
17745	UN	17745	Q80WN8
17745	UN	17745	Q80WN9
17745	UN	17745	Q91YY2
17745	UN	17745	Q9JJ04
17745	UN	17745	Q9Z2Y2
17746	LR	17745	O60512
17746	LR	17745	O60513
17746	LR	17745	O60909
17746	LR	17745	P08037
17746	LR	17745	P15291
17746	LR	17745	P15535
17746	LR	17745	P80225
17746	LR	17745	Q5EA87
17746	LR	17745	Q5NVN3
17746	LR	17745	Q66HH1
17746	LR	17745	Q6P768
17746	LR	17745	Q80WN7
17746	LR	17745	Q80WN8
17746	LR	17745	Q80WN9
17746	LR	17745	Q91YY2
17746	LR	17745	Q9JJ04
17746	LR	17745	Q9Z2Y2
17749	UN	17749	P80464
17749	UN	17749	P80465
17749	UN	17749	P80466
17753	UN	17753	A0AI91
17753	UN	17753	A0KG57
17753	UN	17753	A0KTQ2
17753	UN	17753	A0RK18
17753	UN	17753	A0RM88
17753	UN	17753	A1A0P1
17753	UN	17753	A1AEN2
17753	UN	17753	A1JK16
17753	UN	17753	A1KW60
17753	UN	17753	A1RN08
17753	UN	17753	A1S8N7
17753	UN	17753	A1SZZ2
17753	UN	17753	A2RD59
17753	UN	17753	A2RHY8
17753	UN	17753	A3CPX9
17753	UN	17753	A3D134
17753	UN	17753	A3N1L8
17753	UN	17753	A3QH00
17753	UN	17753	A4IS03
17753	UN	17753	A4SIY8
17753	UN	17753	A4TQ57
17753	UN	17753	A4VTE8
17753	UN	17753	A4VZM6
17753	UN	17753	A4WDQ1
17753	UN	17753	A4Y3Y4
